Id,RiskId,Provider,Species,AnnualPremium,ClaimLimit,AnnualClaimLimit,ExcessLimit,ExcessCoPaymentLimit,UkOnlyCallCentres,DeathByAccident,BoardingFees,LostOrStolen,AdvertisingLimit,ThirdPartyLiability,ThirdPartyLiabilityExcess,HourClaimsService24,VetAdviceLine,LegalAdvice,CoverCategory,CoverStartDate,BereavementCounselling,DeathByIllness,QuarantineCosts,LossOfPetPassport,SetUpFees,AdjustmentFee,DuplicateDocumentsFee,CancellationFee,RenewalFee,TimeStamp,VetFees,VetFeesExcess,MonthlyPremiumInstalment,NumberOfMonthlyInstalments,InstalmentDeposit
269532244,52194,Co-Op Insurance - Lifetime,Dog,314.88,No limit,"£2,500",£200,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,True,Lifetime,2024-09-09,True,£500,"£1,000",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,500 yearly limit",You'll pay £200 per condition per year,26.24,12,0
269532245,52194,Co-Op Insurance - Lifetime,Dog,449.4,No limit,"£5,000",£200,N/A,True,"£1,500","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,True,Lifetime,2024-09-09,True,"£1,500","£1,500",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £200 per condition per year,37.45,12,0
269532246,52194,Co-Op Insurance - Lifetime,Dog,483.96,No limit,"£7,500",£200,N/A,True,"£1,500","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,True,Lifetime,2024-09-09,True,"£1,500","£1,500",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,500 yearly limit",You'll pay £200 per condition per year,40.33,12,0
269532247,52194,Co-Op Insurance - Lifetime,Dog,561.72,No limit,"£10,000",£200,N/A,True,"£2,000","£1,500","£2,000","£1,500","£1,000,000",£250,True,True,True,Lifetime,2024-09-09,True,"£2,000","£2,000",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £200 per condition per year,46.81,12,0
269532248,52194,Co-Op Insurance - Lifetime,Dog,720.48,No limit,"£16,000",£200,N/A,True,"£3,000","£2,000","£3,000","£2,500","£1,000,000",£250,True,True,True,Lifetime,2024-09-09,True,"£3,000","£3,000",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £16,000 yearly limit",You'll pay £200 per condition,60.04,12,0
269532249,52194,EveryPaw,Dog,84.96,"£1,000",Unlimited,£135,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2024-09-09,True,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £135 per condition,7.08,12,0
269532250,52194,EveryPaw,Dog,106.68,"£2,000",Unlimited,£135,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2024-09-09,True,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £2,000 per condition with unlimited number of conditions",You'll pay £135 per condition,8.89,12,0
269532251,52194,EveryPaw,Dog,158.88,"£4,000",Unlimited,£135,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2024-09-09,True,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay £135 per condition,13.24,12,0
269532252,52194,EveryPaw,Dog,88.68,"£1,000",Unlimited,£135,N/A,True,£500,£500,£500,£500,"£2,000,000",£250,True,True,False,Max Benefit,2024-09-09,True,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £135 per condition,7.39,12,0
269532253,52194,EveryPaw,Dog,97.2,No limit,"£1,000",£135,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,£750,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £135 per condition per year,8.1,12,0
269532254,52194,EveryPaw,Dog,134.4,No limit,"£2,000",£135,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,£750,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £135 per condition per year,11.2,12,0
269532255,52194,EveryPaw,Dog,165.36,No limit,"£3,000",£135,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £135 per condition per year,13.78,12,0
269532256,52194,EveryPaw,Dog,195.84,No limit,"£4,000",£135,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £135 per condition per year,16.32,12,0
269532257,52194,EveryPaw,Dog,215.52,No limit,"£5,000",£135,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £135 per condition per year,17.96,12,0
269532258,52194,EveryPaw,Dog,241.56,No limit,"£6,000",£135,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£2,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay £135 per condition per year,20.13,12,0
269532259,52194,EveryPaw,Dog,260.76,No limit,"£7,000",£135,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£2,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,000 yearly limit",You'll pay £135 per condition per year,21.73,12,0
269532260,52194,Frank Lifetime 1000,Dog,127.68,"£1,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £1,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,10.64,12,0
269532261,52194,Frank Lifetime 2000,Dog,225.96,"£2,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £2,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,18.83,12,0
269532262,52194,Frank Lifetime 3000,Dog,279.6,"£3,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £3,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,23.3,12,0
269532263,52194,Frank Lifetime 4000,Dog,338.04,"£4,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £4,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,28.17,12,0
269532264,52194,Frank Lifetime 5000,Dog,385.68,"£5,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £5,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,32.14,12,0
269532265,52194,Healthy Pets,Dog,150.79,"£1,000",Unlimited,£125,N/A,True,False,False,False,False,"£1,000,000",£250,False,False,False,Max Benefit,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £125 per condition per year,12.57,12,0
269532266,52194,Healthy Pets,Dog,234.92,"£4,250",Unlimited,£125,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,False,False,False,Max Benefit,2024-09-09,False,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £4,250 per condition with unlimited number of conditions",You'll pay £125 per condition per year,19.58,12,0
269532267,52194,Healthy Pets,Dog,340.64,"£7,500",Unlimited,£125,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,False,False,False,Max Benefit,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £7,500 per condition with unlimited number of conditions",You'll pay £125 per condition per year,28.39,12,0
269532268,52194,Healthy Pets,Dog,71.55,"£1,000",No,£125,N/A,True,False,False,False,False,"£1,000,000",£250,False,False,False,Accident Only,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 for each accident with no yearly limit",You'll pay £125 per accident per year,5.96,12,0
269532269,52194,Healthy Pets,Dog,147.87,"£1,000","£2,000",£125,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,False,False,False,Lifetime,2024-09-09,False,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £1,000 per condition with £2,000 yearly limit",You'll pay £125 per condition per year,12.32,12,0
269532270,52194,Healthy Pets,Dog,274.57,"£3,250","£4,250",£125,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £3,250 per condition with £4,250 yearly limit",You'll pay £125 per condition per year,22.88,12,0
269532271,52194,TIE,Dog,53.33,"£2,500",No,£75,N/A,True,False,False,False,False,False,False,False,False,False,Accident Only,2024-09-09,False,False,False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to £2,500 for each accident with no yearly limit",You'll pay £75 per accident,5.87,12,0
269532272,52194,TIE,Dog,119.58,"£1,000",Unlimited,£105,N/A,True,£750,£500,£750,£600,"£1,000,000",£250,False,False,False,Time Limited,2024-09-09,False,£750,False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £105 per condition,13.16,12,0
269532273,52194,TIE,Dog,164.24,"£3,500",Unlimited,£115,N/A,True,"£1,000",£750,"£1,000",£650,"£1,000,000",£250,False,False,False,Time Limited,2024-09-09,False,"£1,000",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to £3,500 per condition with unlimited number of conditions",You'll pay £115 per condition,18.06,12,0
269532274,52194,TIE,Dog,213.58,"£5,000",Unlimited,£125,N/A,True,"£1,250","£1,000","£1,250",£700,"£1,000,000",£250,False,False,False,Time Limited,2024-09-09,False,"£1,250",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to £5,000 per condition with unlimited number of conditions",You'll pay £125 per condition,23.5,12,0
269532275,52194,TIE,Dog,156.19,"£1,500",Unlimited,£105,N/A,True,£750,£500,£750,£600,"£1,000,000",£250,False,False,False,Max Benefit,2024-09-09,False,£750,False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,500 per condition with unlimited number of conditions",You'll pay £105 per condition,17.18,12,0
269532276,52194,TIE,Dog,191.08,"£4,000",Unlimited,£115,N/A,True,"£1,000",£750,"£1,000",£650,"£1,000,000",£250,False,False,False,Max Benefit,2024-09-09,False,"£1,000",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay £115 per condition,21.02,12,0
269532277,52194,TIE,Dog,240.54,"£6,000",Unlimited,£125,N/A,True,"£1,250","£1,000","£1,250",£700,"£1,000,000",£250,False,False,False,Max Benefit,2024-09-09,False,"£1,250",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to £6,000 per condition with unlimited number of conditions",You'll pay £125 per condition,26.46,12,0
269532278,52194,TIE,Dog,199.47,"£2,000",Unlimited,£115,5%,True,£750,£500,£750,£600,"£1,000,000",£250,False,False,False,Lifetime,2024-09-09,False,£750,False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered each year up to £2,000 per condition with unlimited number of conditions",You'll pay both £115 per condition per year & 5% of the remaining claim,21.94,12,0
269532279,52194,TIE,Dog,262.88,"£4,500",Unlimited,£125,5%,True,"£1,000",£750,"£1,000",£650,"£1,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered each year up to £4,500 per condition with unlimited number of conditions",You'll pay both £125 per condition per year & 5% of the remaining claim,28.92,12,0
269532280,52194,TIE,Dog,319.66,"£6,500",Unlimited,£135,5%,True,"£1,250","£1,000","£1,250",£700,"£1,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,250",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered each year up to £6,500 per condition with unlimited number of conditions",You'll pay both £135 per condition per year & 5% of the remaining claim,35.17,12,0
269532281,52194,Insure Your Paws,Dog,190.13,"£2,000",Unlimited,£150,N/A,False,£500,£750,£750,£750,"£1,000,000",£250,False,True,False,Max Benefit,2024-09-09,False,£500,£500,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £2,000 per condition with unlimited number of conditions",You'll pay £150 per condition,15.84,12,0
269532282,52194,Insure Your Paws,Dog,230.66,"£4,000",Unlimited,£150,N/A,False,£500,£750,£750,£750,"£1,000,000",£250,False,True,False,Max Benefit,2024-09-09,False,£500,£500,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay £150 per condition,19.22,12,0
269532283,52194,Insure Your Paws,Dog,284.89,"£6,000",Unlimited,£150,N/A,False,£500,£750,£750,£750,"£1,000,000",£250,False,True,False,Max Benefit,2024-09-09,False,£500,£500,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £6,000 per condition with unlimited number of conditions",You'll pay £150 per condition,23.74,12,0
269532284,52194,Insure Your Paws,Dog,296.57,No limit,"£5,000",£150,N/A,False,"£1,500","£1,250","£1,500","£1,500","£2,000,000",£250,False,True,False,Lifetime,2024-09-09,False,"£1,500","£1,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £150 per condition per year,24.71,12,0
269532285,52194,Insure Your Paws,Dog,334.19,No limit,"£7,500",£150,N/A,False,"£1,500","£1,250","£1,500","£1,500","£2,000,000",£250,False,True,False,Lifetime,2024-09-09,False,"£1,500","£1,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,500 yearly limit",You'll pay £150 per condition per year,27.85,12,0
269532286,52194,Insure Your Paws,Dog,358.33,No limit,"£10,000",£150,N/A,False,"£1,500","£1,250","£1,500","£1,500","£2,000,000",£250,False,True,False,Lifetime,2024-09-09,False,"£1,500","£1,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £150 per condition per year,29.86,12,0
269532287,52194,John Lewis,Dog,218.98,No limit,"£2,000",£100,20%,True,"£1,500","£1,500","£1,500",£300,"£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,18.25,12,0
269532288,52194,John Lewis,Dog,288.72,No limit,"£3,000",£100,20%,True,"£1,500","£1,500","£1,500",£300,"£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,24.06,12,0
269532289,52194,John Lewis,Dog,355.91,No limit,"£5,000",£100,20%,True,"£1,500","£1,500","£1,500",£300,"£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,29.66,12,0
269532290,52194,John Lewis,Dog,414.49,No limit,"£7,500",£100,20%,True,"£1,500","£1,500","£1,500",£300,"£2,000,000",£100,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,500 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,34.55,12,0
269532291,52194,John Lewis,Dog,441.48,No limit,"£9,000",£100,20%,True,"£1,500","£1,500","£1,500",£300,"£2,000,000",£100,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £9,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,36.79,12,0
269532292,52194,John Lewis,Dog,458.91,No limit,"£12,000",£100,20%,True,"£1,500","£1,500","£1,500",£300,"£2,000,000",£100,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £12,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,38.25,12,0
269532293,52194,Lifetime Pet,Dog,150.11,No limit,"£2,000",£199,N/A,True,£500,False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2024-09-09,False,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £199 per condition per year,12.5,11,12.61
269532294,52194,Lifetime Pet,Dog,171.63,No limit,"£3,000",£199,N/A,True,£500,False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2024-09-09,False,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £199 per condition per year,14.3,11,14.33
269532295,52194,Lifetime Pet,Dog,185.48,No limit,"£4,000",£199,N/A,True,"£1,000",False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £199 per condition per year,15.45,11,15.53
269532296,52194,Lifetime Pet,Dog,217.42,No limit,"£6,000",£199,N/A,True,"£1,000",False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay £199 per condition per year,18.11,11,18.21
269532297,52194,Lifetime Pet,Dog,275.69,No limit,"£10,000",£199,N/A,True,"£1,000",False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £199 per condition per year,22.97,11,23.02
269532298,52194,LV,Dog,198.24,No limit,"£3,000",£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,500",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £75 per condition per year,16.52,12,0
269532299,52194,LV,Dog,285.76,No limit,"£5,000",£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,500",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £75 per condition per year,23.81,12,0
269532300,52194,LV,Dog,386.27,No limit,"£10,000",£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,500",£500,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £75 per condition per year,32.19,12,0
269532301,52194,LV,Dog,160.29,"£1,500",Unlimited,£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Time Limited,2024-09-09,True,"£1,500","£2,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,500 per condition with unlimited number of conditions",You'll pay £75 per condition,13.36,12,0
269532302,52194,LV,Dog,212.46,"£2,500",Unlimited,£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Time Limited,2024-09-09,True,"£1,500","£2,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £2,500 per condition with unlimited number of conditions",You'll pay £75 per condition,17.7,12,0
269532303,52194,M & S,Dog,273.79,"£3,000",Unlimited,£125,N/A,True,£600,False,£600,£600,"£1,000,000",£250,False,True,True,Time Limited,2024-09-09,True,£600,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay £125 per condition,22.82,12,0
269532304,52194,M & S,Dog,212.03,"£1,000","£4,000",£125,N/A,True,£600,£600 Limited to a maximum of £60 per week,£600,£600,"£1,000,000",£250,False,True,True,Lifetime,2024-09-09,True,£600,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £1,000 per condition with £4,000 yearly limit",You'll pay £125 per condition per year,17.67,12,0
269532305,52194,M & S,Dog,484.29,No limit,"£7,000",£125,N/A,True,"£1,500",£750 Limited to a maximum of £70 per week,"£1,500","£1,250","£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,000 yearly limit",You'll pay £125 per condition per year,40.36,12,0
269532306,52194,M&S Plus,Dog,257.5,No limit,"£2,000",£125,N/A,True,£600,£600 Limited to a maximum of £60 per week,£600,£600,"£1,000,000",£250,False,True,True,Lifetime,2024-09-09,True,£600,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £125 per condition per year,21.46,12,0
269532307,52194,M&S Plus,Dog,333.81,No limit,"£3,000",£125,N/A,True,£600,£600 Limited to a maximum of £60 per week,£600,£600,"£1,000,000",£250,False,True,True,Lifetime,2024-09-09,True,£600,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £125 per condition per year,27.82,12,0
269532308,52194,M&S Premier,Dog,424.72,No limit,"£5,000",£125,N/A,True,"£1,500",£750 Limited to a maximum of £70 per week,"£1,500","£1,250","£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £125 per condition per year,35.4,12,0
269532309,52194,M&S Premier,Dog,538.23,No limit,"£10,000",£125,N/A,True,"£1,500",£750 Limited to a maximum of £70 per week,"£1,500","£1,250","£2,000,000",£250,False,True,True,Lifetime,2024-09-09,True,"£1,500","£2,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £125 per condition per year,44.86,12,0
269532310,52194,Napo Comfort,Dog,219.95,No limit,"£4,000",£99,N/A,True,"£1,000",£500,"£1,000","£1,000","£1,500,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000","£1,000",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £99 per condition per year,18.33,12,0
269532311,52194,Napo Balance,Dog,287.17,No limit,"£8,000",£99,N/A,True,"£2,000","£1,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£2,000","£2,000",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £8,000 yearly limit",You'll pay £99 per condition per year,23.93,12,0
269532312,52194,Napo Harmony,Dog,415.68,No limit,"£12,000",£99,N/A,True,"£3,000","£2,000","£3,000","£3,000","£2,500,000",£250,True,True,False,Lifetime,2024-09-09,False,"£3,000","£2,000",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £12,000 yearly limit",You'll pay £99 per condition per year,34.64,12,0
269532313,52194,Napo Serenity,Dog,432.24,No limit,"£16,000",£99,N/A,True,"£4,000","£2,000","£4,000","£4,000","£2,500,000",£250,True,True,False,Lifetime,2024-09-09,False,"£4,000","£2,000",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £16,000 yearly limit",You'll pay £99 per condition per year,36.02,12,0
269532314,52194,PDSA,Dog,273.24,No limit,"£3,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £120 per condition per year,22.77,12,0
269532315,52194,PDSA,Dog,345.36,No limit,"£5,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £120 per condition per year,28.78,12,0
269532316,52194,PDSA,Dog,502.2,No limit,"£8,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £8,000 yearly limit",You'll pay £120 per condition per year,41.85,12,0
269532317,52194,PDSA,Dog,201.36,No limit,"£2,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £120 per condition per year,16.78,12,0
269532318,52194,PDSA,Dog,144.36,"£2,000",Unlimited,£120,N/A,True,£500,False,£500,False,"£1,000,000",£250,True,True,False,Time Limited,2024-09-09,True,£500,£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £2,000 per condition with unlimited number of conditions",You'll pay £120 per condition,12.03,12,0
269532319,52194,Perfect Pet,Dog,167.93,"£1,000",No,£90,N/A,True,False,False,False,False,False,False,False,False,False,Accident Only,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 for each accident with no yearly limit",You'll pay £90 per accident,13.99,12,0
269532320,52194,Perfect Pet,Dog,124.58,"£1,000",Unlimited,£90,N/A,True,£250,£250,£250,£250,"£1,000,000",£250,False,True,False,Time Limited,2024-09-09,True,£250,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £90 per condition,10.38,12,0
269532321,52194,Perfect Pet,Dog,216.94,"£2,500",Unlimited,£90,N/A,True,£500,£500,£500,£500,"£1,500,000",£250,False,True,False,Time Limited,2024-09-09,True,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £2,500 per condition with unlimited number of conditions",You'll pay £90 per condition,18.07,12,0
